,date,code,close
85,2016-01-22,A049480,2380.0
86,2016-01-22,A048830,3173.37
87,2016-01-22,A004770,5290.0
88,2016-01-22,A042500,4135.0
89,2016-01-22,A053800,67700.0
90,2016-01-25,A025560,397.504
91,2016-01-25,A053800,68700.0
92,2016-01-25,A042500,4175.0
93,2016-01-25,A004770,5500.0
94,2016-01-25,A048830,3210.06
95,2016-01-25,A049480,2430.0
96,2016-01-26,A042500,4115.0
97,2016-01-26,A049480,2340.0
98,2016-01-26,A004770,5420.0
99,2016-01-26,A053800,68900.0
100,2016-01-26,A025560,391.785
101,2016-01-26,A048830,3077.07
102,2016-01-27,A004770,5260.0
103,2016-01-27,A042500,4095.0
104,2016-01-27,A048830,3086.24
105,2016-01-27,A049480,2375.0
106,2016-01-27,A025560,392.738
107,2016-01-27,A053800,66600.0
108,2016-01-28,A025560,392.738
109,2016-01-28,A049480,2410.0
110,2016-01-28,A004770,5340.0
111,2016-01-28,A048830,3168.79
112,2016-01-28,A053800,67600.0
113,2016-01-28,A042500,4100.0
114,2016-01-29,A048830,3155.03
115,2016-01-29,A025560,388.925
116,2016-01-29,A049480,2355.0
117,2016-01-29,A042500,4085.0
118,2016-01-29,A004770,5230.0
119,2016-01-29,A053800,67400.0
120,2016-02-01,A049480,2210.0
121,2016-02-01,A042500,4015.0
122,2016-02-01,A048830,3031.21
123,2016-02-01,A053800,64600.0
124,2016-02-01,A025560,405.13
125,2016-02-01,A004770,4890.0
126,2016-02-02,A053800,64000.0
127,2016-02-02,A048830,3008.28
128,2016-02-02,A004770,4790.0
129,2016-02-02,A042500,3970.0
130,2016-02-02,A049480,2165.0
131,2016-02-02,A025560,398.457
132,2016-02-03,A048830,2971.6
133,2016-02-03,A053800,62600.0
134,2016-02-03,A025560,385.112
135,2016-02-03,A004770,4690.0
136,2016-02-03,A042500,3730.0
137,2016-02-03,A049480,2125.0
138,2016-02-04,A049480,2190.0
139,2016-02-04,A025560,387.972
140,2016-02-04,A042500,3820.0
141,2016-02-04,A048830,3164.2
142,2016-02-04,A053800,63800.0
143,2016-02-04,A004770,4810.0
144,2016-02-05,A004770,4870.0
145,2016-02-05,A049480,2205.0
146,2016-02-05,A053800,64000.0
147,2016-02-05,A048830,3141.27
148,2016-02-05,A025560,385.112
149,2016-02-05,A042500,3820.0
150,2016-02-11,A049480,1995.0
151,2016-02-11,A004770,4405.0
152,2016-02-11,A042500,3550.0
153,2016-02-11,A053800,59600.0
154,2016-02-11,A048830,2976.18
155,2016-02-11,A025560,398.457
156,2016-02-12,A053800,57000.0
157,2016-02-12,A025560,375.579
158,2016-02-12,A048830,2811.09
159,2016-02-12,A042500,3365.0
160,2016-02-12,A004770,4295.0
161,2016-02-12,A049480,1875.0
162,2016-02-15,A049480,1935.0
163,2016-02-15,A042500,3505.0
164,2016-02-15,A048830,2921.15
165,2016-02-15,A004770,4460.0
166,2016-02-15,A053800,58000.0
167,2016-02-15,A025560,380.346
168,2016-02-16,A025560,379.392
169,2016-02-16,A049480,2015.0
170,2016-02-16,A004770,4485.0
171,2016-02-16,A053800,58500.0
172,2016-02-16,A048830,3003.7
173,2016-02-16,A042500,3600.0
174,2016-02-17,A049480,1990.0
175,2016-02-17,A048830,2989.94
176,2016-02-17,A042500,3550.0
177,2016-02-17,A025560,377.486
178,2016-02-17,A004770,4490.0
179,2016-02-17,A053800,57700.0
180,2016-02-18,A004770,4670.0
181,2016-02-18,A049480,2095.0
182,2016-02-18,A048830,3145.86
183,2016-02-18,A053800,59300.0
184,2016-02-18,A042500,3800.0
185,2016-02-18,A025560,381.299
186,2016-02-19,A025560,381.299
187,2016-02-19,A049480,2155.0
188,2016-02-19,A048830,3090.83
189,2016-02-19,A042500,3790.0
190,2016-02-19,A004770,4715.0
191,2016-02-19,A053800,60200.0
192,2016-02-22,A053800,60700.0
193,2016-02-22,A004770,4750.0
194,2016-02-22,A042500,3850.0
195,2016-02-22,A048830,3136.69
196,2016-02-22,A025560,380.346
197,2016-02-22,A049480,2220.0
198,2016-02-23,A048830,3100.0
199,2016-02-23,A042500,3755.0
200,2016-02-23,A049480,2220.0
201,2016-02-23,A004770,4815.0
202,2016-02-23,A025560,380.346
203,2016-02-23,A053800,59400.0
204,2016-02-24,A053800,59000.0
205,2016-02-24,A004770,4775.0
206,2016-02-24,A049480,2200.0
207,2016-02-24,A048830,2980.77
208,2016-02-24,A025560,379.392
209,2016-02-24,A042500,3780.0
210,2016-02-25,A049480,2205.0
211,2016-02-25,A004770,4970.0
212,2016-02-25,A042500,3775.0
213,2016-02-25,A048830,3017.45
214,2016-02-25,A053800,59000.0
215,2016-02-25,A025560,381.299
216,2016-02-26,A004770,5040.0
217,2016-02-26,A049480,2210.0
218,2016-02-26,A053800,60000.0
219,2016-02-26,A025560,380.346
220,2016-02-26,A048830,3040.38
221,2016-02-26,A042500,3830.0
222,2016-02-29,A042500,3770.0
223,2016-02-29,A049480,2170.0
224,2016-02-29,A053800,58600.0
225,2016-02-29,A004770,4835.0
226,2016-02-29,A025560,381.299
227,2016-02-29,A048830,2944.08
228,2016-03-02,A025560,381.299
229,2016-03-02,A053800,59800.0
230,2016-03-02,A042500,3815.0
231,2016-03-02,A049480,2250.0
232,2016-03-02,A048830,2994.53
233,2016-03-02,A004770,5050.0
234,2016-03-03,A042500,3835.0
235,2016-03-03,A025560,400.364
236,2016-03-03,A048830,2999.11
237,2016-03-03,A004770,5060.0
238,2016-03-03,A049480,2225.0
239,2016-03-03,A053800,58500.0
240,2016-03-04,A053800,57400.0
241,2016-03-04,A025560,399.411
242,2016-03-04,A049480,2165.0
243,2016-03-04,A048830,2962.42
244,2016-03-04,A004770,4845.0
245,2016-03-04,A042500,3795.0
246,2016-03-07,A048830,2930.32
247,2016-03-07,A053800,56300.0
248,2016-03-07,A025560,391.785
249,2016-03-07,A049480,2130.0
250,2016-03-07,A042500,3810.0
251,2016-03-07,A004770,4765.0
252,2016-03-08,A048830,2930.32
253,2016-03-08,A042500,3730.0
254,2016-03-08,A053800,55300.0
255,2016-03-08,A025560,387.018
256,2016-03-08,A049480,2080.0
257,2016-03-08,A004770,4540.0
258,2016-03-09,A048830,2989.94
259,2016-03-09,A042500,3760.0
260,2016-03-09,A004770,4505.0
261,2016-03-09,A025560,389.878
262,2016-03-09,A049480,2130.0
263,2016-03-09,A053800,55400.0
264,2016-03-10,A004770,4510.0
265,2016-03-10,A042500,3965.0
266,2016-03-10,A049480,2260.0
267,2016-03-10,A048830,2989.94
268,2016-03-10,A025560,387.972
269,2016-03-10,A053800,55500.0
270,2016-03-11,A004770,4355.0
271,2016-03-11,A053800,54600.0
272,2016-03-11,A025560,387.972
273,2016-03-11,A042500,4285.0
274,2016-03-11,A048830,2921.15
275,2016-03-11,A049480,2785.0
276,2016-03-14,A053800,56300.0
277,2016-03-14,A049480,2695.0
278,2016-03-14,A042500,4195.0
279,2016-03-14,A025560,389.878
280,2016-03-14,A004770,4680.0
281,2016-03-14,A048830,3008.28
282,2016-03-15,A004770,4770.0
283,2016-03-15,A053800,55600.0
284,2016-03-15,A049480,2480.0
285,2016-03-15,A042500,4010.0
286,2016-03-15,A048830,3031.21
287,2016-03-15,A025560,390.831
288,2016-03-16,A004770,4770.0
289,2016-03-16,A048830,2889.05
290,2016-03-16,A025560,389.878
291,2016-03-16,A049480,2445.0
292,2016-03-16,A053800,55500.0
293,2016-03-16,A042500,3970.0
294,2016-03-17,A025560,396.551
295,2016-03-17,A048830,2921.15
296,2016-03-17,A053800,57000.0
297,2016-03-17,A049480,3175.0
298,2016-03-17,A042500,4680.0
299,2016-03-17,A004770,4870.0
300,2016-03-18,A053800,58900.0
301,2016-03-18,A049480,3090.0
302,2016-03-18,A042500,4455.0
303,2016-03-18,A004770,5030.0
304,2016-03-18,A048830,2930.32
305,2016-03-18,A025560,406.083
306,2016-03-21,A025560,399.411
307,2016-03-21,A048830,2879.88
308,2016-03-21,A042500,4470.0
309,2016-03-21,A004770,4975.0
310,2016-03-21,A053800,58000.0
311,2016-03-21,A049480,3280.0
312,2016-03-22,A049480,3285.0
313,2016-03-22,A053800,57100.0
314,2016-03-22,A004770,4800.0
315,2016-03-22,A025560,403.224
316,2016-03-22,A048830,2939.5
317,2016-03-22,A042500,4500.0
318,2016-03-23,A053800,56800.0
319,2016-03-23,A049480,3190.0
320,2016-03-23,A048830,2971.6
321,2016-03-23,A042500,4290.0
322,2016-03-23,A004770,4845.0
323,2016-03-23,A025560,407.036
324,2016-03-24,A004770,4830.0
325,2016-03-24,A042500,4375.0
326,2016-03-24,A048830,2930.32
327,2016-03-24,A049480,3220.0
328,2016-03-24,A053800,56300.0
329,2016-03-24,A025560,421.335
330,2016-03-25,A053800,55800.0
331,2016-03-25,A042500,4470.0
332,2016-03-25,A025560,441.353
333,2016-03-25,A049480,3540.0
334,2016-03-25,A048830,2957.84
335,2016-03-25,A004770,4655.0
336,2016-03-28,A042500,4430.0
337,2016-03-28,A004770,4780.0
338,2016-03-28,A025560,450.886
339,2016-03-28,A053800,57400.0
340,2016-03-28,A049480,4125.0
341,2016-03-28,A048830,3118.34
342,2016-03-29,A004770,4810.0
343,2016-03-29,A048830,3127.51
344,2016-03-29,A049480,3790.0
345,2016-03-29,A042500,4600.0
346,2016-03-29,A053800,57100.0
347,2016-03-29,A025560,446.12
348,2016-03-30,A004770,4735.0
349,2016-03-30,A048830,3049.55
350,2016-03-30,A053800,57500.0
351,2016-03-30,A025560,448.026
352,2016-03-30,A049480,3860.0
353,2016-03-30,A042500,4585.0
354,2016-03-31,A049480,4270.0
355,2016-03-31,A042500,4535.0
356,2016-03-31,A025560,435.634
357,2016-03-31,A053800,58100.0
358,2016-03-31,A004770,4805.0
359,2016-03-31,A048830,3109.17
360,2016-04-01,A025560,436.587
361,2016-04-01,A048830,3012.87
362,2016-04-01,A004770,4820.0
363,2016-04-01,A042500,4420.0
364,2016-04-01,A049480,3750.0
365,2016-04-01,A053800,58000.0
366,2016-04-04,A025560,453.746
367,2016-04-04,A004770,5830.0
368,2016-04-04,A048830,3265.09
369,2016-04-04,A042500,4710.0
370,2016-04-04,A049480,3615.0
371,2016-04-04,A053800,66400.0
372,2016-04-05,A004770,5800.0
373,2016-04-05,A053800,66900.0
374,2016-04-05,A042500,4425.0
375,2016-04-05,A025560,445.166
376,2016-04-05,A049480,3510.0
377,2016-04-05,A048830,3173.37
378,2016-04-06,A048830,3205.47
379,2016-04-06,A053800,69100.0
380,2016-04-06,A049480,3515.0
381,2016-04-06,A025560,428.961
382,2016-04-06,A042500,4470.0
383,2016-04-06,A004770,5870.0
384,2016-04-07,A025560,429.914
385,2016-04-07,A004770,5660.0
386,2016-04-07,A048830,3118.34
387,2016-04-07,A042500,4320.0
388,2016-04-07,A053800,66200.0
389,2016-04-07,A049480,3440.0
390,2016-04-08,A049480,3435.0
391,2016-04-08,A053800,73500.0
392,2016-04-08,A004770,6060.0
393,2016-04-08,A042500,4475.0
394,2016-04-08,A025560,423.242
395,2016-04-08,A048830,3393.49
396,2016-04-11,A025560,414.662
397,2016-04-11,A004770,5510.0
398,2016-04-11,A053800,71900.0
399,2016-04-11,A049480,3465.0
400,2016-04-11,A048830,3347.63
401,2016-04-11,A042500,4435.0
402,2016-04-12,A053800,70300.0
403,2016-04-12,A004770,5400.0
404,2016-04-12,A049480,3280.0
405,2016-04-12,A042500,4400.0
406,2016-04-12,A048830,3251.33
407,2016-04-12,A025560,416.569
408,2016-04-14,A049480,3225.0
409,2016-04-14,A053800,71500.0
410,2016-04-14,A048830,3104.58
411,2016-04-14,A042500,4370.0
412,2016-04-14,A025560,423.242
413,2016-04-14,A004770,5360.0
414,2016-04-15,A004770,5350.0
415,2016-04-15,A025560,417.522
416,2016-04-15,A048830,3219.23
417,2016-04-15,A053800,68100.0
418,2016-04-15,A042500,4435.0
419,2016-04-15,A049480,3395.0
420,2016-04-18,A048830,3375.15
421,2016-04-18,A042500,4450.0
422,2016-04-18,A049480,3495.0
423,2016-04-18,A004770,5490.0
424,2016-04-18,A025560,411.803
425,2016-04-18,A053800,67700.0
426,2016-04-19,A025560,413.709
427,2016-04-19,A049480,3405.0
428,2016-04-19,A004770,5430.0
429,2016-04-19,A053800,66600.0
430,2016-04-19,A042500,4630.0
431,2016-04-19,A048830,3430.18
432,2016-04-20,A049480,3500.0
433,2016-04-20,A025560,414.662
434,2016-04-20,A042500,4725.0
435,2016-04-20,A053800,68200.0
436,2016-04-20,A048830,4457.39
437,2016-04-20,A004770,5700.0
438,2016-04-21,A049480,3665.0
439,2016-04-21,A004770,5720.0
440,2016-04-21,A025560,417.522
441,2016-04-21,A048830,5016.86
442,2016-04-21,A042500,4805.0
443,2016-04-21,A053800,68100.0
444,2016-04-22,A004770,5690.0
445,2016-04-22,A042500,5150.0
446,2016-04-22,A048830,4851.77
447,2016-04-22,A025560,438.494
448,2016-04-22,A053800,67300.0
449,2016-04-22,A049480,3640.0
450,2016-04-25,A004770,5610.0
451,2016-04-25,A025560,435.634
452,2016-04-25,A053800,67800.0
453,2016-04-25,A042500,4935.0
454,2016-04-25,A048830,4631.65
455,2016-04-25,A049480,3585.0
456,2016-04-26,A049480,3360.0
457,2016-04-26,A042500,4720.0
458,2016-04-26,A053800,66200.0
459,2016-04-26,A025560,426.101
460,2016-04-26,A004770,5330.0
461,2016-04-26,A048830,4778.4
462,2016-04-27,A048830,4769.23
463,2016-04-27,A004770,5330.0
464,2016-04-27,A049480,3960.0
465,2016-04-27,A025560,423.242
466,2016-04-27,A042500,4930.0
467,2016-04-27,A053800,65000.0
468,2016-04-28,A042500,4820.0
469,2016-04-28,A048830,4631.65
470,2016-04-28,A004770,5250.0
471,2016-04-28,A049480,3820.0
472,2016-04-28,A025560,423.242
473,2016-04-28,A053800,64000.0
474,2016-04-29,A042500,4820.0
475,2016-04-29,A048830,4888.46
476,2016-04-29,A025560,418.475
477,2016-04-29,A053800,66300.0
478,2016-04-29,A049480,3815.0
479,2016-04-29,A004770,5350.0
480,2016-05-02,A042500,4715.0
481,2016-05-02,A048830,4695.86
482,2016-05-02,A053800,66300.0
483,2016-05-02,A004770,5260.0
484,2016-05-02,A025560,414.662
485,2016-05-02,A049480,3710.0
486,2016-05-03,A049480,3690.0
487,2016-05-03,A042500,4830.0
488,2016-05-03,A053800,65100.0
489,2016-05-03,A048830,4659.17
490,2016-05-03,A025560,426.101
491,2016-05-03,A004770,5110.0
492,2016-05-04,A025560,425.148
493,2016-05-04,A053800,66100.0
494,2016-05-04,A049480,3750.0
495,2016-05-04,A042500,4730.0
496,2016-05-04,A004770,5190.0
497,2016-05-04,A048830,4640.83
498,2016-05-09,A048830,4246.45
499,2016-05-09,A049480,3795.0
500,2016-05-09,A042500,4560.0
501,2016-05-09,A053800,63000.0
502,2016-05-09,A025560,393.691
503,2016-05-09,A004770,4850.0
504,2016-05-10,A042500,4600.0
505,2016-05-10,A025560,387.018
506,2016-05-10,A048830,4278.55
507,2016-05-10,A053800,63300.0
508,2016-05-10,A004770,4905.0
509,2016-05-10,A049480,3845.0
510,2016-05-11,A042500,4605.0
511,2016-05-11,A048830,4333.58
512,2016-05-11,A025560,399.411
513,2016-05-11,A053800,63800.0
514,2016-05-11,A049480,3825.0
515,2016-05-11,A004770,4885.0
516,2016-05-12,A053800,63200.0
517,2016-05-12,A048830,4127.22
518,2016-05-12,A004770,4810.0
519,2016-05-12,A042500,4595.0
520,2016-05-12,A025560,399.411
521,2016-05-12,A049480,3755.0
522,2016-05-13,A049480,3735.0
523,2016-05-13,A025560,392.738
524,2016-05-13,A042500,4590.0
525,2016-05-13,A004770,4755.0
526,2016-05-13,A048830,4099.7
527,2016-05-13,A053800,63200.0
528,2016-05-16,A025560,364.14
529,2016-05-16,A053800,65400.0
530,2016-05-16,A049480,3780.0
531,2016-05-16,A042500,4770.0
532,2016-05-16,A004770,5090.0
533,2016-05-16,A048830,4287.72
534,2016-05-17,A049480,3610.0
535,2016-05-17,A025560,361.281
536,2016-05-17,A004770,5100.0
537,2016-05-17,A048830,4251.03
538,2016-05-17,A053800,64800.0
539,2016-05-17,A042500,4690.0
540,2016-05-18,A025560,341.262
541,2016-05-18,A049480,3520.0
542,2016-05-18,A048830,4205.18
543,2016-05-18,A053800,64600.0
544,2016-05-18,A004770,5100.0
545,2016-05-18,A042500,4700.0
546,2016-05-19,A048830,4232.69
547,2016-05-19,A025560,346.982
548,2016-05-19,A004770,5270.0
549,2016-05-19,A053800,64800.0
550,2016-05-19,A042500,4750.0
551,2016-05-19,A049480,3605.0
552,2016-05-20,A053800,64900.0
553,2016-05-20,A049480,3710.0
554,2016-05-20,A004770,5360.0
555,2016-05-20,A042500,4875.0
556,2016-05-20,A025560,349.842
557,2016-05-20,A048830,4081.36
558,2016-05-23,A042500,4755.0
559,2016-05-23,A053800,64700.0
560,2016-05-23,A004770,5390.0
561,2016-05-23,A048830,3934.61
562,2016-05-23,A049480,3730.0
563,2016-05-23,A025560,346.982
564,2016-05-24,A048830,3875.0
565,2016-05-24,A042500,4660.0
566,2016-05-24,A049480,3940.0
567,2016-05-24,A004770,5230.0
568,2016-05-24,A025560,340.309
569,2016-05-24,A053800,65000.0
570,2016-05-25,A004770,5350.0
571,2016-05-25,A048830,3934.61
572,2016-05-25,A025560,365.094
573,2016-05-25,A042500,4630.0
574,2016-05-25,A053800,65800.0
575,2016-05-25,A049480,4060.0
576,2016-05-26,A025560,358.421
577,2016-05-26,A042500,4505.0
578,2016-05-26,A048830,3797.04
579,2016-05-26,A004770,5270.0
580,2016-05-26,A049480,3795.0
581,2016-05-26,A053800,64000.0
582,2016-05-27,A004770,5340.0
583,2016-05-27,A042500,4590.0
584,2016-05-27,A053800,63900.0
585,2016-05-27,A025560,362.234
586,2016-05-27,A049480,3730.0
587,2016-05-27,A048830,3985.06
588,2016-05-30,A025560,358.421
589,2016-05-30,A049480,3600.0
590,2016-05-30,A004770,5280.0
591,2016-05-30,A048830,3971.3
592,2016-05-30,A042500,4560.0
593,2016-05-30,A053800,62400.0
594,2016-05-31,A048830,3897.93
595,2016-05-31,A004770,5290.0
596,2016-05-31,A025560,360.327
597,2016-05-31,A042500,4615.0
598,2016-05-31,A053800,61200.0
599,2016-05-31,A049480,3710.0
600,2016-06-01,A004770,5050.0
601,2016-06-01,A049480,3610.0
602,2016-06-01,A042500,4655.0
603,2016-06-01,A025560,361.281
604,2016-06-01,A053800,59600.0
605,2016-06-01,A048830,3797.04
606,2016-06-02,A048830,3787.87
607,2016-06-02,A053800,58900.0
608,2016-06-02,A025560,364.14
609,2016-06-02,A004770,4880.0
610,2016-06-02,A042500,4635.0
611,2016-06-02,A049480,3625.0
612,2016-06-03,A025560,363.187
613,2016-06-03,A053800,58900.0
614,2016-06-03,A004770,4875.0
615,2016-06-03,A048830,3636.54
616,2016-06-03,A042500,4740.0
617,2016-06-03,A049480,4390.0
618,2016-06-07,A053800,59400.0
619,2016-06-07,A025560,368.907
620,2016-06-07,A049480,4800.0
621,2016-06-07,A048830,3700.74
622,2016-06-07,A042500,4700.0
623,2016-06-07,A004770,4965.0
624,2016-06-08,A004770,4860.0
625,2016-06-08,A048830,3631.95
626,2016-06-08,A053800,59400.0
627,2016-06-08,A049480,4650.0
628,2016-06-08,A042500,4620.0
629,2016-06-08,A025560,367.0
630,2016-06-09,A049480,4870.0
631,2016-06-09,A053800,58400.0
632,2016-06-09,A048830,3631.95
633,2016-06-09,A042500,4580.0
634,2016-06-09,A004770,4830.0
635,2016-06-09,A025560,362.234
636,2016-06-10,A049480,4780.0
637,2016-06-10,A042500,4575.0
638,2016-06-10,A053800,57200.0
639,2016-06-10,A025560,366.047
640,2016-06-10,A048830,3576.92
641,2016-06-10,A004770,4700.0
642,2016-06-13,A004770,4600.0
643,2016-06-13,A053800,55200.0
644,2016-06-13,A025560,358.421
645,2016-06-13,A049480,4925.0
646,2016-06-13,A048830,3476.03
647,2016-06-13,A042500,4465.0
648,2016-06-14,A053800,55900.0
649,2016-06-14,A004770,4525.0
650,2016-06-14,A049480,4925.0
651,2016-06-14,A025560,353.655
652,2016-06-14,A048830,3535.65
653,2016-06-14,A042500,4465.0
654,2016-06-15,A025560,356.514
655,2016-06-15,A053800,55200.0
656,2016-06-15,A049480,5170.0
657,2016-06-15,A042500,4430.0
658,2016-06-15,A048830,3622.78
659,2016-06-15,A004770,4605.0
660,2016-06-16,A048830,3540.24
661,2016-06-16,A004770,4350.0
662,2016-06-16,A042500,4205.0
663,2016-06-16,A025560,369.86
664,2016-06-16,A053800,53900.0
665,2016-06-16,A049480,4660.0
666,2016-06-17,A048830,3416.42
667,2016-06-17,A025560,364.14
668,2016-06-17,A053800,53900.0
669,2016-06-17,A004770,4360.0
670,2016-06-17,A049480,4575.0
671,2016-06-17,A042500,4270.0
672,2016-06-20,A042500,4320.0
673,2016-06-20,A004770,4360.0
674,2016-06-20,A048830,3375.15
675,2016-06-20,A025560,367.0
676,2016-06-20,A049480,4520.0
677,2016-06-20,A053800,53300.0
678,2016-06-21,A042500,4320.0
679,2016-06-21,A048830,3292.6
680,2016-06-21,A049480,4590.0
681,2016-06-21,A053800,53200.0
682,2016-06-21,A004770,4335.0
683,2016-06-21,A025560,383.0
684,2016-06-22,A048830,3370.56
685,2016-06-22,A025560,378.0
686,2016-06-22,A053800,53300.0
687,2016-06-22,A049480,4685.0
688,2016-06-22,A042500,4315.0
689,2016-06-22,A004770,4390.0
690,2016-06-23,A048830,3164.2
691,2016-06-23,A053800,51200.0
692,2016-06-23,A025560,376.0
693,2016-06-23,A004770,4140.0
694,2016-06-23,A042500,4200.0
695,2016-06-23,A049480,4535.0
696,2016-06-24,A025560,364.0
697,2016-06-24,A042500,3875.0
698,2016-06-24,A049480,4230.0
699,2016-06-24,A053800,47600.0
700,2016-06-24,A004770,3805.0
701,2016-06-24,A048830,2879.88
702,2016-06-27,A025560,375.0
703,2016-06-27,A004770,3880.0
704,2016-06-27,A049480,4350.0
705,2016-06-27,A042500,3940.0
706,2016-06-27,A053800,49600.0
707,2016-06-27,A048830,2925.74
708,2016-06-28,A025560,376.0
709,2016-06-28,A053800,50500.0
710,2016-06-28,A048830,3008.28
711,2016-06-28,A042500,3990.0
712,2016-06-28,A049480,4310.0
713,2016-06-28,A004770,4000.0
714,2016-06-29,A025560,378.0
715,2016-06-29,A004770,3980.0
716,2016-06-29,A053800,51100.0
717,2016-06-29,A042500,4030.0
718,2016-06-29,A048830,3063.31
719,2016-06-29,A049480,4270.0
720,2016-06-30,A004770,4010.0
721,2016-06-30,A053800,50800.0
722,2016-06-30,A049480,4325.0
723,2016-06-30,A048830,3063.31
724,2016-06-30,A042500,4110.0
725,2016-06-30,A025560,375.0
726,2016-07-01,A042500,4300.0
727,2016-07-01,A049480,4985.0
728,2016-07-01,A004770,4110.0
729,2016-07-01,A025560,375.0
730,2016-07-01,A048830,3150.44
731,2016-07-01,A053800,52000.0
732,2016-07-04,A042500,4225.0
733,2016-07-04,A025560,384.0
734,2016-07-04,A004770,4165.0
735,2016-07-04,A053800,51900.0
736,2016-07-04,A048830,3164.2
737,2016-07-04,A049480,5000.0
738,2016-07-05,A049480,5140.0
739,2016-07-05,A042500,4245.0
740,2016-07-05,A053800,52000.0
741,2016-07-05,A025560,382.0
742,2016-07-05,A048830,3187.13
743,2016-07-05,A004770,4195.0
744,2016-07-06,A048830,3228.4
745,2016-07-06,A049480,5250.0
746,2016-07-06,A004770,4200.0
747,2016-07-06,A025560,383.0
748,2016-07-06,A042500,4200.0
749,2016-07-06,A053800,52000.0
750,2016-07-07,A025560,383.0
751,2016-07-07,A048830,3297.19
752,2016-07-07,A053800,52000.0
753,2016-07-07,A042500,4190.0
754,2016-07-07,A004770,4210.0
755,2016-07-07,A049480,5200.0
756,2016-07-08,A004770,4220.0
757,2016-07-08,A049480,4925.0
758,2016-07-08,A025560,375.0
759,2016-07-08,A048830,3246.74
760,2016-07-08,A053800,52000.0
761,2016-07-08,A042500,4190.0
762,2016-07-11,A053800,52100.0
763,2016-07-11,A004770,4210.0
764,2016-07-11,A042500,4195.0
765,2016-07-11,A048830,3265.09
766,2016-07-11,A049480,4915.0
767,2016-07-11,A025560,375.0
768,2016-07-12,A025560,370.0
769,2016-07-12,A048830,3288.02
770,2016-07-12,A049480,4800.0
771,2016-07-12,A004770,4245.0
772,2016-07-12,A053800,52600.0
773,2016-07-12,A042500,4225.0
774,2016-07-13,A004770,4240.0
775,2016-07-13,A053800,52600.0
776,2016-07-13,A025560,374.0
777,2016-07-13,A042500,4240.0
778,2016-07-13,A048830,3255.92
779,2016-07-13,A049480,4895.0
780,2016-07-14,A049480,5080.0
781,2016-07-14,A025560,369.0
782,2016-07-14,A004770,4225.0
783,2016-07-14,A042500,4265.0
